survey_id,building_name,office_spending_space,personal_workspace,in_out_office,window_distance,exterior_view,sky_view,Parking_view,other_buildings_view,trees_view,other_view,exterior_window_direction,building_floor,workspace_rating,thermal_condition,cool_rating,warm_rating,temperature_alter_ability,temperature_satisfaction,clothing_layers_need,outside_brake_need,temperature_fluctuations_day,temperature_fluctuations_season,fan_usage,leave_workspace,temperature_effect_productivity,blinds_control,overhead_lighting_control,task_light_control,temperature_control,air_quality_control,other_control,no_control,hours_spend,work_time,work_type,work_building_tenure,workspace_tenure,age_range,gender
13954343,A,Large conference room,Open Office_1,Yes,4,Yes,Yes,No,Yes,No,No,Facing south (or southeast or southwest),5 to 9,1,1,1,5,1,2,1,3,3,3,4,3,2,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,5,Male
13954362,A,Personal workspace,Open Office_1,Yes,4,Yes,No,No,Yes,No,No,Facing west,5 to 9,4,4,2,3,3,3,2,2,4,4,1,,3,No,No,No,No,No,No,Yes,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,4,Male
13954367,A,Personal workspace,Open Office_2,,2,Yes,No,No,Yes,No,No,Facing north (or northeast or northwest),10 or above,3,5,1,5,0,3,1,1,,4,1,1,3,Yes,No,No,No,No,No,No,1,All day,"Reading, seated",2,1,5,Male
13954458,A,Personal workspace,Open Office_2,Yes,1,Yes,No,No,Yes,No,No,Facing north (or northeast or northwest),10 or above,4,4,2,2,3,,3,1,3,4,1,1,3,Yes,No,No,No,No,No,No,4,All day,"Reading, seated",2,2,4,Male
13954498,A,Personal workspace,Open Office_1,Yes,3,No,Yes,No,Yes,No,No,Facing north (or northeast or northwest),5 to 9,,4,3,1,1,,3,3,2,2,1,2,4,No,No,No,No,No,No,Yes,3,All day,"Filing, standing",2,2,4,Male
13954516,A,Personal workspace,Enclosed Office_1,Yes,1,Yes,No,No,Yes,No,No,Facing west,1 to 4,4,4,0,0,1,,1,1,3,4,1,1,3,Yes,No,Yes,No,No,No,No,2,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,4,Male
13954654,A,Personal workspace,Open Office_1,Yes,4,Yes,No,No,Yes,No,No,Facing west,5 to 9,2,3,3,3,1,3,2,5,5,5,1,3,3,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,2,Male
13954663,A,Personal workspace,Open Office_2,Yes,2,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),10 or above,1,1,5,1,1,1,5,4,2,3,1,4,1,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,5,Female
13954667,A,Personal workspace,Open Office_2,No,2,Yes,Yes,Yes,Yes,Yes,No,Facing west,10 or above,5,5,2,2,3,4,1,1,2,4,1,1,3,Yes,No,No,No,No,No,No,1,All day,"Reading, seated",2,2,3,Male
13954668,A,Personal workspace,Open Office_1,Yes,4,No,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),5 to 9,4,2,4,2,1,2,3,2,4,1,1,2,2,Yes,No,No,No,No,No,No,4,All day,Typing,2,1,3,Male
13954670,A,Personal workspace,Enclosed Office_1,Yes,4,Yes,No,No,Yes,No,No,Facing north (or northeast or northwest),5 to 9,4,2,5,3,1,2,4,3,2,4,1,3,2,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,2,Male
13954675,A,Personal workspace,Open Office_3,Yes,3,No,Yes,No,Yes,No,No,Facing east,10 or above,4,2,2,5,2,2,1,3,3,4,5,3,2,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",1,1,2,Male
13954807,A,Personal workspace,Open Office_2,Yes,1,Yes,No,No,Yes,No,No,Facing north (or northeast or northwest),10 or above,4,3,5,1,1,,4,4,5,5,1,5,3,No,No,Yes,No,No,No,No,4,All day,Typing,2,2,3,Female
13954906,A,Personal workspace,Open Office_1,Yes,4,No,No,No,Yes,No,No,Facing north (or northeast or northwest),5 to 9,4,4,5,,2,3,1,2,2,,1,1,4,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,5,Male
13954927,A,Personal workspace,Open Office_3,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing north (or northeast or northwest),10 or above,5,4,5,1,2,3,4,3,2,4,1,3,3,Yes,No,No,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,3,Female
13954929,A,Personal workspace,Open Office_1,Yes,3,Yes,No,No,Yes,No,No,I don’t know,1 to 4,3,4,3,2,3,,5,4,2,4,1,3,3,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,2,Female
13954934,A,Personal workspace,Open Office_2,Yes,3,Yes,Yes,No,No,No,No,Facing south (or southeast or southwest),10 or above,4,2,2,,0,3,3,2,2,3,1,1,3,No,No,No,No,No,No,Yes,3,Mixed (some combination of morning/afternoon/evenings),Walking about,2,1,5,Female
13954971,A,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,No,No,Facing south (or southeast or southwest),10 or above,4,4,4,4,1,2,2,3,4,4,1,3,5,Yes,No,No,No,No,No,No,2,All day,"Reading, seated",3,2,4,Male
13954974,A,Personal workspace,Open Office_1,Yes,4,Yes,No,No,Yes,No,No,Facing south (or southeast or southwest),1 to 4,3,,3,3,1,3,4,4,3,3,1,3,4,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,5,Female
13955049,A,Personal workspace,Open Office_1,Yes,4,Yes,Yes,No,No,No,No,Facing east,5 to 9,4,2,1,5,2,,1,2,3,4,1,3,4,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,3,Male
13955069,A,Personal workspace,Open Office_1,No,4,No,No,No,Yes,No,No,Facing north (or northeast or northwest),5 to 9,4,5,2,2,3,4,1,1,,2,1,1,3,No,No,No,No,No,No,Yes,2,Mornings only,"Reading, seated",2,2,4,Male
13955092,A,Personal workspace,Open Office_3,Yes,1,Yes,Yes,Yes,Yes,No,No,Facing east,5 to 9,5,5,1,3,5,5,1,1,3,3,3,1,5,Yes,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,4,Male
13955104,A,Personal workspace,Open Office_1,Yes,4,No,No,No,Yes,No,No,Facing west,1 to 4,3,4,1,3,1,3,2,3,3,5,1,3,3,No,No,No,No,No,No,Yes,4,All day,"Filing, standing",2,2,3,Male
13955107,A,Personal workspace,Open Office_2,Yes,4,No,Yes,Yes,Yes,Yes,Yes,Facing north (or northeast or northwest),10 or above,5,4,0,0,2,4,1,1,3,3,1,1,3,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,5,Male
13955195,A,Personal workspace,Enclosed Office_2,,1,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),10 or above,5,4,1,2,5,4,2,2,2,2,1,1,5,Yes,No,Yes,Yes,No,No,No,3,All day,Typing,1,1,3,Male
13955238,A,Personal workspace,Open Office_3,Yes,3,Yes,Yes,No,Yes,Yes,No,Facing north (or northeast or northwest),10 or above,5,5,3,3,5,,2,2,2,2,2,2,5,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",1,1,2,Male
13955249,A,Personal workspace,Open Office_2,Yes,4,Yes,Yes,No,Yes,No,Yes,Facing north (or northeast or northwest),5 to 9,4,4,1,1,4,4,2,2,2,2,1,1,4,No,No,Yes,No,No,No,No,4,All day,Typing,2,2,2,Male
13955252,A,Personal workspace,Open Office_2,Yes,4,No,No,No,Yes,No,No,I don’t know,5 to 9,5,1,5,1,1,1,5,5,2,1,1,4,1,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",1,1,1,Female
13955372,A,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),10 or above,5,3,5,2,0,3,4,4,3,3,2,4,3,Yes,No,No,No,No,No,No,4,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,3,Female
13955387,A,Outside,Open Office_1,Yes,3,Yes,Yes,No,No,No,No,Facing north (or northeast or northwest),1 to 4,4,3,2,3,2,,1,2,2,2,1,2,4,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,4,Male
13955390,A,Personal workspace,Open Office_1,Yes,4,No,No,Yes,Yes,No,No,Facing south (or southeast or southwest),1 to 4,4,4,2,1,1,4,3,2,1,2,1,2,4,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,3,Male
13955401,A,Personal workspace,Open Office_1,Yes,4,Yes,Yes,No,No,No,No,Facing south (or southeast or southwest),5 to 9,4,1,5,1,1,2,5,3,2,2,1,3,3,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,2,Female
13955404,A,Personal workspace,Open Office_3,Yes,4,No,Yes,Yes,Yes,No,No,Facing south (or southeast or southwest),5 to 9,5,5,5,1,2,4,3,3,1,1,1,3,3,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",3,3,2,Male
13955485,A,Small conference room,Open Office_3,Yes,4,No,No,No,Yes,No,No,Facing south (or southeast or southwest),5 to 9,4,1,5,1,1,1,5,4,2,3,1,4,3,Yes,No,Yes,No,No,No,No,4,All day,Typing,1,1,2,Female
13955493,A,Personal workspace,Open Office_1,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Facing east,5 to 9,5,4,3,3,0,4,2,2,1,2,3,2,4,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,2,Male
13955499,A,Personal workspace,Open Office_1,Yes,4,Yes,Yes,No,No,No,No,Facing south (or southeast or southwest),5 to 9,4,4,1,1,3,,1,1,2,2,1,2,4,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,3,Male
13955547,A,Personal workspace,Open Office_1,Yes,4,Yes,No,No,Yes,No,No,Facing west,1 to 4,5,4,2,2,3,4,1,1,3,3,1,1,3,No,No,No,No,No,No,No,4,All day,Typing,2,2,3,Male
13955554,A,Personal workspace,Enclosed Office_1,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Facing west,5 to 9,5,4,3,3,1,4,2,1,3,3,1,1,4,Yes,Yes,Yes,No,No,No,No,4,All day,Walking about,2,2,4,Male
13955635,A,Personal workspace,Enclosed Office_1,Yes,3,Yes,Yes,No,Yes,Yes,No,Facing north (or northeast or northwest),10 or above,4,4,0,0,0,4,1,1,3,3,1,1,3,No,Yes,No,No,No,No,No,4,All day,"Reading, seated",2,2,5,Male
13955638,A,Personal workspace,Open Office_2,Yes,1,Yes,No,Yes,No,No,No,I don’t know,10 or above,5,2,5,1,0,3,5,3,4,4,1,4,3,Yes,No,No,No,No,No,No,4,All day,Typing,3,3,5,
13955645,A,Other,Open Office_2,Yes,4,Yes,Yes,No,Yes,Yes,No,Facing south (or southeast or southwest),10 or above,5,2,5,1,1,2,4,4,3,4,1,3,2,No,No,No,No,No,No,Yes,3,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,5,Male
13955651,A,Personal workspace,Open Office_2,Yes,3,No,No,No,No,No,No,,5 to 9,,1,5,,1,1,,,,,,,,No,No,No,No,No,No,No,4,All day,"Reading, seated",1,1,5,Male
13955652,A,Personal workspace,Enclosed Office_1,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),5 to 9,3,1,5,2,1,1,4,4,3,5,1,4,1,Yes,Yes,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,4,Male
13955673,A,Personal workspace,Open Office_1,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),5 to 9,5,5,1,1,0,5,1,2,1,1,1,1,5,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,1,3,Male
13955682,A,Personal workspace,Enclosed Office_1,Yes,1,Yes,Yes,Yes,Yes,No,No,Facing east,5 to 9,5,3,4,2,1,,5,3,2,3,1,3,2,Yes,Yes,Yes,No,No,No,No,4,All day,Typing,2,2,4,Female
13955684,A,Personal workspace,Open Office_2,Yes,4,Yes,No,No,Yes,No,No,Facing north (or northeast or northwest),5 to 9,4,2,5,1,0,,4,5,3,4,1,4,2,No,No,No,No,No,No,Yes,3,All day,Typing,2,2,4,Female
13955777,A,Personal workspace,Open Office_1,Yes,4,No,No,Yes,No,No,No,Facing west,5 to 9,4,3,4,2,2,,4,1,3,3,1,2,3,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,3,Female
13955780,A,Personal workspace,Open Office_1,Yes,3,Yes,Yes,No,Yes,Yes,No,I don’t know,1 to 4,,3,5,1,,1,4,4,2,2,1,3,1,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,4,Female
13955831,A,Personal workspace,Open Office_3,Yes,1,Yes,No,Yes,Yes,No,No,Facing east,10 or above,4,4,4,3,3,4,2,1,2,3,1,1,4,Yes,Yes,No,Yes,No,No,No,3,All day,Typing,1,1,2,Male
13955841,A,Personal workspace,Open Office_3,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Facing east,10 or above,4,5,1,1,3,,1,1,1,1,1,1,4,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,2,Male
13955851,A,Personal workspace,Open Office_2,Yes,1,Yes,No,No,Yes,No,No,Facing south (or southeast or southwest),10 or above,4,3,2,2,0,,2,2,4,4,2,3,4,Yes,No,No,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",3,2,5,Male
13955932,A,Personal workspace,Other,Yes,4,No,No,No,Yes,No,No,Facing west,5 to 9,3,1,1,5,2,3,2,2,2,2,4,2,3,No,No,No,No,No,No,No,3,All day,"Reading, seated",2,2,3,Male
13955941,A,Personal workspace,Open Office_1,Yes,4,Yes,No,No,Yes,No,No,Facing north (or northeast or northwest),1 to 4,3,1,1,5,1,,1,3,3,2,5,4,2,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,3,Male
13955947,A,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing north (or northeast or northwest),10 or above,4,4,2,,0,4,3,2,2,3,1,2,4,No,No,No,No,No,No,Yes,2,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,5,Female
13955997,A,Personal workspace,Open Office_1,Yes,4,Yes,No,No,Yes,No,No,Facing south (or southeast or southwest),5 to 9,2,2,2,4,1,2,4,3,4,4,5,4,2,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,2,Male
13955999,A,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing west,10 or above,5,3,5,1,1,3,3,1,3,2,1,2,3,Yes,No,No,No,No,No,No,4,All day,Typing,2,1,3,Male
13956003,A,Personal workspace,Open Office_3,Yes,2,Yes,Yes,Yes,Yes,No,No,Facing south (or southeast or southwest),5 to 9,4,3,3,4,0,,3,2,3,3,3,2,4,No,No,Yes,No,No,No,No,3,All day,Typing,1,1,4,Female
13956091,A,Personal workspace,Enclosed Office_1,Yes,4,No,No,No,Yes,No,No,Facing east,10 or above,2,1,1,0,1,1,5,1,2,2,1,4,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,1,5,Female
13956103,A,Personal workspace,Open Office_1,Yes,4,Yes,Yes,No,Yes,Yes,No,Facing north (or northeast or northwest),5 to 9,5,5,0,0,0,5,,,,,,,,No,No,Yes,No,No,No,No,,,,,,,
13956128,A,Personal workspace,Open Office_3,No,1,Yes,Yes,Yes,Yes,Yes,No,Facing east,10 or above,4,3,3,3,1,,3,2,3,3,1,2,3,No,No,No,No,No,No,Yes,2,Mixed (some combination of morning/afternoon/evenings),Walking about,3,2,,Female
13956129,A,Personal workspace,Open Office_2,Yes,1,Yes,No,No,Yes,No,No,Facing south (or southeast or southwest),10 or above,5,4,4,5,0,4,2,1,3,4,1,2,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,2,5,Female
13956133,A,Personal workspace,Open Office_2,Yes,2,Yes,No,Yes,Yes,No,No,Facing north (or northeast or northwest),10 or above,4,3,5,2,2,3,4,4,2,2,1,2,3,No,No,No,No,No,No,Yes,4,All day,Typing,2,1,3,Female
13956134,A,Small conference room,Open Office_2,Yes,2,Yes,Yes,Yes,Yes,No,No,Facing north (or northeast or northwest),10 or above,,2,5,1,1,1,5,4,2,2,1,3,2,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,2,Female
13956149,A,Personal workspace,Enclosed Office_2,Yes,4,No,Yes,No,Yes,No,No,Facing west,5 to 9,5,2,5,1,2,2,4,3,2,2,1,3,3,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,5,Female
13956151,A,Personal workspace,Open Office_1,Yes,4,Yes,No,No,Yes,No,No,Facing west,1 to 4,4,4,2,2,0,4,2,3,4,4,1,1,,No,No,No,No,No,No,Yes,4,,Typing,2,2,3,Female
13956152,A,Personal workspace,Open Office_3,Yes,2,Yes,Yes,No,Yes,Yes,No,Facing north (or northeast or northwest),5 to 9,5,2,2,3,1,3,4,3,1,3,1,2,4,Yes,No,No,No,No,No,No,2,All day,Typing,2,2,3,Female
13956164,A,Personal workspace,Open Office_1,Yes,4,Yes,No,Yes,Yes,No,No,Facing south (or southeast or southwest),5 to 9,3,1,4,2,1,2,4,3,4,4,1,3,2,Yes,No,No,No,No,No,No,4,All day,Typing,2,2,3,Male
13956275,A,Personal workspace,Open Office_1,Yes,4,No,No,No,Yes,No,No,Facing west,5 to 9,2,1,5,1,1,1,5,5,2,2,1,5,1,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,3,
13956276,A,Personal workspace,Open Office_1,Yes,3,Yes,No,No,Yes,No,No,Facing south (or southeast or southwest),5 to 9,5,4,3,2,0,,4,3,4,2,1,1,4,No,No,No,No,No,No,Yes,4,All day,Typing,2,1,2,Female
13956287,A,Outside,Open Office_3,Yes,4,No,No,No,Yes,No,No,Facing west,1 to 4,4,1,5,1,1,,5,5,2,2,1,4,2,No,No,Yes,No,No,No,No,4,All day,Typing,2,1,2,Female
13956415,A,Personal workspace,Open Office_2,No,2,Yes,Yes,Yes,Yes,Yes,No,I don’t know,10 or above,4,5,2,2,0,4,3,3,3,5,2,2,2,Yes,No,Yes,No,No,No,No,4,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,3,Female
13956457,A,Personal workspace,Enclosed Office_2,Yes,2,No,No,No,Yes,No,No,Facing south (or southeast or southwest),10 or above,5,4,5,1,0,3,3,3,2,2,1,2,3,No,Yes,No,No,No,No,No,3,All day,Typing,2,2,4,Female
13956473,A,Personal workspace,Enclosed Office_2,Yes,2,Yes,No,No,Yes,No,No,Facing north (or northeast or northwest),1 to 4,3,1,5,2,,2,1,1,3,3,3,4,3,Yes,No,No,No,No,No,No,2,All day,"Reading, seated",2,2,4,Male
13956487,A,Personal workspace,Open Office_3,Yes,3,Yes,Yes,Yes,Yes,No,No,Facing north (or northeast or northwest),5 to 9,5,3,5,1,0,4,3,3,2,3,1,2,4,No,No,Yes,No,No,No,No,2,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,3,Female
13956595,A,Personal workspace,Open Office_1,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,Facing north (or northeast or northwest),5 to 9,5,3,5,1,1,2,5,5,3,3,1,5,2,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,4,Female
13956604,A,Other,Open Office_2,Yes,4,No,No,No,Yes,No,No,Facing south (or southeast or southwest),1 to 4,5,3,3,1,1,,1,3,3,3,1,3,3,No,No,No,No,No,No,Yes,4,All day,"Filing, standing",2,1,4,Male
13956611,A,Personal workspace,Open Office_3,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),10 or above,5,5,1,1,5,5,1,1,3,3,4,1,3,No,Yes,No,Yes,Yes,No,No,4,All day,Typing,1,1,3,Male
13956828,A,Small conference room,Open Office_3,Yes,4,Yes,No,No,Yes,No,No,Facing east,10 or above,4,4,1,,1,,2,2,2,3,1,2,3,Yes,No,No,No,No,No,No,4,Mixed (some combination of morning/afternoon/evenings),Typing,1,1,2,Male
13956832,A,Personal workspace,Enclosed Office_1,Yes,4,Yes,Yes,No,No,No,No,I don’t know,10 or above,5,5,1,1,0,5,1,1,1,1,1,1,3,No,Yes,No,No,No,No,No,4,All day,"Reading, seated",2,2,3,Male
13956851,A,Break room,Enclosed Office_2,Yes,1,Yes,Yes,No,No,No,No,Facing south (or southeast or southwest),10 or above,4,2,5,2,1,2,4,5,,1,1,3,3,Yes,No,No,No,No,No,No,3,All day,Typing,1,1,2,Female
13956867,A,Outside,Open Office_1,Yes,4,Yes,Yes,Yes,Yes,No,No,Facing north (or northeast or northwest),5 to 9,4,3,4,3,3,3,4,3,,4,1,3,4,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,4,Female
13956869,A,Personal workspace,Open Office_2,Yes,4,No,Yes,No,Yes,No,No,I don’t know,1 to 4,5,5,5,1,0,3,5,4,4,3,1,3,5,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,1,2,Female
13956877,A,Personal workspace,Open Office_1,Yes,2,Yes,No,No,No,No,Yes,Facing south (or southeast or southwest),5 to 9,,3,,5,4,3,1,3,3,3,4,2,3,Yes,No,No,No,No,No,No,3,All day,"Reading, seated",2,2,5,Male
13956883,A,Personal workspace,Open Office_1,Yes,3,Yes,Yes,No,No,No,No,Facing south (or southeast or southwest),5 to 9,5,5,1,1,3,0,2,2,2,2,1,1,5,Yes,No,No,No,No,No,No,4,All day,Typing,2,2,3,Male
13957002,A,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing east,10 or above,4,4,1,1,0,,3,2,3,3,3,2,4,Yes,No,No,No,No,No,No,2,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,5,Female
13957006,A,Outside,Open Office_2,Yes,2,Yes,Yes,Yes,Yes,No,No,Facing south (or southeast or southwest),10 or above,3,3,4,2,4,3,5,3,2,5,1,2,3,Yes,No,No,No,No,No,No,4,All day,"Reading, seated",3,2,4,Female
13957011,A,Personal workspace,Open Office_3,Yes,1,Yes,Yes,Yes,Yes,No,No,Facing east,10 or above,5,2,1,5,1,3,1,2,1,5,1,1,3,Yes,No,No,No,No,No,No,4,All day,"Reading, seated",3,2,3,Male
13957046,A,Personal workspace,Open Office_2,Yes,4,No,Yes,No,No,No,No,I don’t know,10 or above,4,3,1,4,0,2,1,1,1,1,5,3,1,No,No,No,Yes,No,No,No,4,Mornings only,"Reading, seated",2,2,3,Female
13957130,A,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing north (or northeast or northwest),10 or above,4,3,0,2,1,3,4,3,3,5,1,3,2,Yes,No,No,No,No,No,No,4,All day,"Reading, seated",3,3,5,Male
13957178,A,Personal workspace,Open Office_1,Yes,4,Yes,Yes,No,Yes,No,No,,5 to 9,4,4,3,2,0,4,1,2,3,3,1,1,3,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,4,Female
13957181,A,Personal workspace,Open Office_1,Yes,4,Yes,No,No,Yes,No,No,Facing east,5 to 9,5,3,3,,5,,3,2,3,3,1,3,4,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,5,Female
13957291,A,Personal workspace,Open Office_1,Yes,1,Yes,No,No,Yes,No,No,Facing north (or northeast or northwest),5 to 9,4,1,4,1,1,3,1,1,3,3,1,2,3,Yes,No,No,No,No,No,No,4,All day,"Reading, seated",2,2,5,Male
13957293,A,Personal workspace,Enclosed Office_1,No,1,Yes,Yes,Yes,Yes,No,No,,5 to 9,3,4,2,2,1,4,2,2,2,4,1,3,3,Yes,Yes,No,No,No,No,No,4,All day,"Reading, seated",2,2,3,Male
13957294,A,Personal workspace,Enclosed Office_1,No,1,Yes,No,No,Yes,No,No,I don’t know,1 to 4,3,3,3,3,1,1,1,3,3,4,1,3,2,No,Yes,No,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,5,Male
13957304,A,Personal workspace,Enclosed Office_1,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),5 to 9,4,4,4,2,0,3,3,2,3,4,1,3,3,Yes,No,Yes,No,No,No,No,2,All day,"Reading, seated",2,2,4,Male
13957307,A,Personal workspace,Open Office_2,,4,Yes,Yes,Yes,Yes,Yes,Yes,Facing north (or northeast or northwest),1 to 4,5,5,1,1,0,5,1,1,2,1,1,1,5,Yes,No,No,No,No,No,No,4,All day,"Reading, seated",2,1,4,Male
13957509,A,Personal workspace,Open Office_1,Yes,4,Yes,No,No,Yes,No,No,Facing south (or southeast or southwest),5 to 9,5,,2,2,5,5,1,1,1,1,1,1,4,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,5,Male
13957551,A,Personal workspace,Open Office_1,Yes,4,No,Yes,Yes,Yes,Yes,No,I don’t know,5 to 9,4,5,2,2,2,4,3,3,2,5,1,1,5,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,2,Female
13957556,A,Personal workspace,Enclosed Office_1,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing west,10 or above,4,0,0,0,0,0,,,,,,,,Yes,Yes,Yes,No,No,No,No,2,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,1,4,Male
13957565,A,Personal workspace,Open Office_3,Yes,4,No,No,No,Yes,No,No,I don’t know,1 to 4,3,4,2,3,0,4,2,2,3,4,1,3,4,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,2,Male
13957569,A,Small conference room,Open Office_1,Yes,3,Yes,No,No,Yes,No,No,Facing south (or southeast or southwest),5 to 9,3,1,5,1,1,1,5,3,4,3,1,3,2,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,3,Female
13957581,A,Personal workspace,Open Office_3,Yes,2,Yes,Yes,No,Yes,No,No,Facing south (or southeast or southwest),5 to 9,3,1,5,1,1,1,5,5,3,,1,5,1,No,No,Yes,No,No,No,No,4,All day,Typing,1,1,2,Female
13957585,A,Personal workspace,Open Office_3,Yes,3,Yes,Yes,No,Yes,Yes,No,Facing west,5 to 9,4,3,5,1,1,3,4,3,5,3,1,4,3,No,No,Yes,No,No,No,No,3,All day,Typing,1,1,2,Female
13957610,A,Personal workspace,Open Office_2,Yes,3,Yes,Yes,Yes,Yes,Yes,No,Facing east,10 or above,5,4,1,1,0,4,1,1,1,4,1,1,4,Yes,No,No,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",3,2,4,Male
13957638,A,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing east,10 or above,5,5,1,1,0,4,1,1,3,3,5,1,4,Yes,No,No,No,No,No,No,4,All day,Typing,2,2,4,Female
13957645,A,Personal workspace,Open Office_2,,1,Yes,Yes,No,Yes,No,No,I don’t know,10 or above,,4,2,2,2,4,2,1,3,2,1,1,4,Yes,No,Yes,No,No,No,No,4,All day,Typing,2,2,5,Female
13957665,A,Small conference room,Open Office_1,Yes,3,No,No,No,Yes,No,No,Facing west,10 or above,4,3,3,3,4,4,2,2,2,2,2,2,4,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,4,Male
13957674,A,Outside,Open Office_1,Yes,2,Yes,No,No,Yes,No,No,Facing south (or southeast or southwest),1 to 4,4,3,4,1,2,3,4,3,3,5,1,3,3,Yes,No,No,No,No,No,No,3,All day,Typing,2,2,5,Female
13957679,A,Outside,Open Office_1,Yes,4,No,No,Yes,Yes,No,No,I don’t know,10 or above,3,2,5,5,1,1,3,3,3,3,3,3,2,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,3,Other
13957770,A,Personal workspace,Open Office_2,Yes,1,Yes,No,No,Yes,No,No,Facing north (or northeast or northwest),10 or above,2,3,3,4,1,2,1,2,3,3,3,2,3,Yes,No,No,No,No,No,No,4,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,5,Male
13957783,A,Personal workspace,Open Office_2,Yes,3,No,Yes,No,Yes,No,No,I don’t know,10 or above,4,3,5,1,3,,5,4,1,1,1,3,3,No,No,No,No,No,No,Yes,3,All day,Typing,3,2,3,Female
